image_id,healthy,multiple_diseases,rust,scab
Test_795,1.8935487e-11,1.0679523e-10,3.7007151e-13,1.0
Test_796,5.3275034e-10,1.0344248e-08,1.0,8.393617e-12
Test_797,1.0,8.936433e-14,2.193601e-09,1.5283778e-09
Test_798,4.9049897e-09,2.0587834e-06,0.999998,1.1090589e-11
Test_799,6.272752e-09,1.4377265e-09,1.0,3.570159e-14
Test_800,5.012878e-12,2.280417e-06,0.99999774,2.6458421e-08
Test_801,1.819535e-07,4.3461498e-07,0.9999994,6.0579276e-12
Test_802,1.1569357e-06,8.519888e-05,0.99990773,5.902389e-06
Test_803,3.3245105e-06,1.2677704e-06,7.162588e-11,0.99999535
Test_804,7.3731317e-06,0.38170433,0.61828756,7.495768e-07
Test_805,3.0059114e-10,3.9045767e-09,1.0,3.7683662e-14
Test_806,0.0009933911,0.9954277,0.00054273376,0.0030362115
Test_807,0.0006728475,0.2681491,0.69444644,0.036731593
Test_808,0.999775,7.410112e-06,0.00021704876,6.252488e-07
Test_809,1.0,3.452472e-14,1.2999489e-12,4.8470867e-09
Test_810,1.8846104e-07,2.9285752e-07,0.9999995,5.917624e-14
Test_811,0.9999995,1.7450444e-10,9.542109e-10,4.5329642e-07
Test_812,7.295881e-06,0.2823514,0.7176413,3.1053272e-08
Test_813,1.0,3.4846487e-15,5.5341585e-11,4.876082e-13
Test_814,4.7923896e-09,4.862196e-10,7.156599e-11,1.0
Test_815,4.6385034e-18,2.6463435e-15,3.765284e-14,1.0
Test_816,4.9769114e-06,0.012074051,0.0031277863,0.9847932
Test_817,0.0003377382,5.5665187e-05,0.99960655,1.4275865e-07
Test_818,0.0008409478,1.9383324e-06,4.2515544e-06,0.9991528
Test_819,1.3979177e-05,3.43596e-06,0.9999826,3.0658434e-08
Test_820,1.0,1.4035357e-12,2.3008395e-09,5.1501154e-11
Test_821,2.586621e-10,7.229967e-09,1.0948792e-09,1.0
Test_822,0.998828,4.377035e-05,0.0011234885,4.707295e-06
Test_823,0.999997,1.3743886e-08,4.8050888e-09,2.9625253e-06
Test_824,0.9888938,7.790567e-06,1.6214159e-05,0.011082259
Test_825,1.7509672e-06,3.787666e-06,0.9999945,1.341026e-10
Test_826,1.5157247e-11,2.6915346e-09,1.0,1.0396779e-13
Test_827,0.0007701208,0.003740587,0.99548054,8.778731e-06
Test_828,4.7184285e-06,3.432746e-06,0.9999919,9.887859e-10
Test_829,1.6659349e-13,9.312291e-14,1.645907e-14,1.0
Test_830,9.757719e-12,4.325374e-11,1.0,3.298076e-17
Test_831,1.1052924e-12,7.586081e-07,0.9999993,2.5231534e-08
Test_832,1.0,5.819797e-10,4.3364665e-08,9.7491935e-09
Test_833,2.7403135e-07,4.2491147e-06,0.99999547,2.4726441e-11
Test_834,1.6261918e-08,4.8714533e-05,0.99995124,4.813615e-11
Test_835,3.758857e-08,4.719515e-07,0.9999995,3.282332e-08
Test_836,0.88077366,0.02509368,0.09413209,5.5778963e-07
Test_837,0.05711598,0.19843802,0.6077065,0.13673948
Test_838,0.0014736406,0.22638805,1.2391145e-05,0.7721259
Test_839,2.194368e-08,6.0794116e-09,1.0,1.0944647e-11
Test_840,8.886555e-12,1.0267778e-09,1.0,4.9516053e-16
Test_841,1.7446858e-10,1.5447253e-09,6.197523e-12,1.0
Test_842,1.0,3.5254227e-11,2.8427187e-09,3.0808916e-08
Test_843,4.5610787e-07,2.5407408e-06,0.999997,6.9197655e-12
Test_844,0.0017408996,0.064789064,0.47241712,0.4610529
Test_845,4.4964115e-17,1.876666e-09,1.0,2.4862563e-11
Test_846,0.0016864039,0.009648224,0.8374401,0.15122521
Test_847,0.0011706902,0.008778494,0.99005044,3.2358437e-07
Test_848,0.00014503239,1.595467e-08,0.9998549,2.9260913e-11
Test_849,1.5658737e-08,1.2738916e-08,7.2863834e-08,0.9999999
Test_850,1.021244e-10,1.4283594e-09,1.0,9.6729685e-14
Test_851,1.2128885e-07,8.776227e-11,3.495549e-13,0.9999999
Test_852,1.5892683e-10,7.7599606e-07,0.99999917,6.1976514e-11
Test_853,1.03516145e-11,8.681774e-08,0.9999999,2.0621167e-09
Test_854,1.3262612e-15,1.281649e-12,9.458361e-14,1.0
Test_855,2.4179717e-06,4.7591348e-05,1.2657308e-07,0.9999498
Test_856,0.99977607,1.4816304e-07,0.00022345544,3.4013e-07
Test_857,2.148206e-15,3.9363848e-10,1.0,7.562995e-12
Test_858,1.7088842e-08,5.355209e-08,0.9999999,1.861604e-12
Test_859,4.465844e-11,1.6542284e-10,2.096768e-10,1.0
Test_860,0.9999999,7.4266366e-12,8.918366e-10,7.2784246e-08
Test_861,1.2960372e-06,1.6762486e-06,0.999997,2.2882524e-11
Test_862,5.680373e-05,4.2961492e-05,0.99976724,0.00013296779
Test_863,0.0003073674,0.038012248,0.00057426665,0.9611061
Test_864,4.319994e-09,7.764264e-08,0.9999999,8.791352e-12
Test_865,5.7835674e-08,9.58407e-07,0.9999989,2.3359456e-10
Test_866,3.3897413e-11,4.988272e-06,0.999995,1.3820893e-10
Test_867,6.387137e-06,0.9997627,0.00022589271,4.9056534e-06
Test_868,3.8910852e-07,3.155161e-08,0.9999995,2.7157288e-09
Test_869,0.0001870385,0.99887913,0.00035424973,0.0005794824
Test_870,0.003323887,0.31875697,0.001304431,0.67661476
Test_871,1.4951588e-09,2.1687345e-10,6.3506552e-12,1.0
Test_872,6.4692296e-09,3.665012e-08,9.358624e-10,1.0
Test_873,2.9696394e-09,2.3230689e-06,4.945625e-10,0.9999976
Test_874,5.948756e-05,1.4866725e-09,1.8249389e-12,0.9999405
Test_875,1.4316925e-06,0.0019418797,1.8047595e-08,0.9980567
Test_876,4.9012706e-06,0.0044090957,0.010387991,0.98519796
Test_877,1.0,2.654271e-14,8.751335e-12,8.8686486e-10
Test_878,0.99999964,2.0808214e-08,3.7417882e-07,3.485012e-08
Test_879,3.4536338e-06,0.0015921586,0.99840444,2.4394918e-08
Test_880,7.2748394e-13,5.919454e-11,1.0,2.4915364e-14
Test_881,0.0006077922,0.00083076215,0.99856037,1.0755131e-06
Test_882,0.00019182885,0.0012143223,0.99859387,2.3182862e-08
Test_883,0.002383809,0.016809225,0.9613957,0.019411255
Test_884,0.49148315,0.16834171,0.22513343,0.115041725
Test_885,0.49227682,0.0037101677,0.501645,0.0023680623
Test_886,0.999995,1.2095391e-08,4.7490917e-06,3.1413794e-07
Test_887,0.10119126,0.3279902,0.57072,9.860967e-05
Test_888,5.6140084e-16,2.1229787e-09,1.0,4.1575575e-13
Test_889,1.2134184e-07,1.0958031e-08,0.9999999,3.484717e-14
Test_890,3.8049977e-05,2.4556255e-05,0.99993706,3.840089e-07
Test_891,2.2548712e-12,2.5294515e-13,2.8005603e-15,1.0
Test_892,9.582284e-12,1.9150444e-10,1.0,6.012454e-11
Test_893,4.5564568e-05,0.72127354,0.27853414,0.00014679946
Test_894,1.7166356e-09,1.0085404e-09,3.666115e-09,1.0
Test_895,1.0,5.693833e-15,3.9138524e-09,6.4574097e-12
Test_896,2.032828e-05,0.00055957155,9.28176e-07,0.9994192
Test_897,1.0,2.1860606e-14,5.570273e-10,8.982843e-11
Test_898,0.0050819675,0.00016953223,0.0018252977,0.99292314
Test_899,0.00090257416,0.52639234,0.47270495,1.4209981e-07
Test_900,8.369325e-14,5.6622185e-12,1.6431968e-14,1.0
Test_901,0.0013871051,0.022051826,0.976557,4.066008e-06
Test_902,1.0,8.894304e-12,5.119974e-09,2.8768243e-10
Test_903,2.565121e-14,9.6277754e-15,1.0,1.1517229e-21
Test_904,0.9999999,6.385557e-10,7.0944948e-09,8.721441e-08
Test_905,1.2686497e-05,0.001259124,0.9987263,1.872599e-06
Test_906,2.971719e-10,1.8823146e-10,1.0,7.035313e-09
Test_907,3.2198273e-05,0.0009930145,0.00034752104,0.9986273
Test_908,2.5584309e-11,7.1898802e-09,6.7456866e-11,1.0
Test_909,0.99999976,4.7364966e-11,3.5829495e-10,2.1982456e-07
Test_910,3.764575e-10,1.5751277e-06,0.99999845,1.2537208e-09
Test_911,3.1118795e-08,4.5242867e-08,1.9387197e-10,0.9999999
Test_912,6.0450155e-08,0.9905558,0.009443947,1.6169759e-07
Test_913,1.1368776e-09,4.220745e-08,1.0,3.9864027e-14
Test_914,1.600561e-11,4.140883e-09,2.5178428e-08,1.0
Test_915,9.324544e-06,0.00017687729,0.99981254,1.3693563e-06
Test_916,2.610947e-06,8.236776e-08,1.1324919e-09,0.99999726
Test_917,1.242089e-07,6.115148e-05,0.9999385,2.9318002e-07
Test_918,1.1926626e-09,3.2964567e-07,0.99999964,1.2512903e-09
Test_919,0.25069508,0.001291031,0.003975666,0.7440383
Test_920,1.6393042e-08,1.8966258e-06,0.9999981,5.7497265e-09
Test_921,5.5907392e-05,0.99902,4.292406e-05,0.0008812536
Test_922,1.0,5.2468116e-13,3.419123e-10,1.869585e-09
Test_923,1.051455e-06,1.3084123e-06,0.9999976,3.407385e-09
Test_924,1.8948091e-06,0.0014137245,7.0221267e-06,0.99857736
Test_925,0.9999999,4.298679e-10,1.0605468e-07,1.0867861e-08
Test_926,3.3761612e-08,7.784029e-12,1.0,1.4550891e-18
Test_927,0.99999785,9.468008e-08,1.8080095e-06,2.0674234e-07
Test_928,0.0014977286,1.10293534e-07,0.99850214,2.0715103e-10
Test_929,1.5624021e-06,1.4146166e-09,1.5932432e-10,0.99999845
Test_930,8.6771804e-05,0.99891746,1.2754695e-05,0.0009829426
Test_931,1.0,2.8481063e-14,4.4850867e-10,2.2674784e-15
Test_932,4.652944e-05,0.9251015,0.0738912,0.00096071063
Test_933,1.0,5.439735e-13,3.2025462e-11,3.9310577e-10
Test_934,3.3127333e-05,0.9357322,0.056975577,0.00725914
Test_935,2.4565727e-08,1.61796e-09,1.0,2.0306017e-11
Test_936,9.462909e-10,5.5502155e-11,1.23532296e-11,1.0
Test_937,4.4274895e-08,6.3503984e-09,1.0,6.6907495e-12
Test_938,0.0051264437,0.9494736,0.0011628462,0.044237085
Test_939,0.9999989,8.7466236e-11,1.0340145e-06,3.3005525e-09
Test_940,4.6172126e-18,2.4132e-17,1.6091224e-15,1.0
Test_941,0.009766192,1.0816174e-05,2.9144545e-07,0.9902228
Test_942,1.7292944e-09,9.367946e-10,3.0487637e-12,1.0
Test_943,5.142871e-11,2.5616792e-10,1.0,1.3450472e-14
Test_944,2.5450645e-06,0.001310207,0.9986808,6.4736446e-06
Test_945,1.0,2.5270983e-09,2.7121855e-08,2.743464e-09
Test_946,0.0001911308,0.037184797,0.9626237,3.496767e-07
Test_947,2.8983134e-11,2.1340293e-13,3.1226664e-11,1.0
Test_948,1.0,3.1765148e-15,6.452319e-10,2.271315e-10
Test_949,0.9996375,0.00035764027,3.4737545e-06,1.4159247e-06
Test_950,2.1050528e-09,2.0481226e-05,1.376032e-09,0.9999795
Test_951,7.7001003e-22,1.6711082e-11,1.0,6.484535e-13
Test_952,9.94493e-07,5.752222e-05,3.6557158e-06,0.9999378
Test_953,1.7026192e-08,3.051189e-06,8.402305e-08,0.9999968
Test_954,0.9999988,4.5945606e-10,2.3964022e-08,1.201228e-06
Test_955,0.99999964,6.0057085e-12,2.1563412e-08,2.766539e-07
Test_956,1.7830305e-10,1.0976539e-09,3.1331274e-13,1.0
Test_957,0.038688175,0.2978097,0.046182767,0.61731935
Test_958,4.9830414e-06,0.01644716,1.9220233e-05,0.9835286
Test_959,1.0961586e-08,5.555249e-10,1.0,7.8292294e-17
Test_960,1.8426695e-08,4.4982396e-09,1.0,1.1466845e-12
Test_961,0.3085944,0.66410434,0.0026998713,0.024601383
Test_962,0.54822904,0.23063986,0.22098581,0.0001452782
Test_963,1.0,9.446327e-12,1.4301804e-09,3.379879e-08
Test_964,0.07725523,0.004201084,0.9185209,2.2797252e-05
Test_965,0.9999999,2.4567411e-08,5.7603987e-08,4.1070308e-08
Test_966,0.065440975,0.6525529,0.27774793,0.0042581647
Test_967,3.3179234e-11,1.7039534e-08,1.0,1.882997e-10
Test_968,5.829144e-06,2.6643067e-07,0.9999938,6.954875e-08
Test_969,1.7509355e-11,2.9068769e-08,1.0,5.401696e-10
Test_970,1.0,1.1225988e-15,3.7030738e-09,7.3893864e-17
Test_971,1.8451881e-07,1.2220276e-08,1.3408387e-10,0.99999976
Test_972,2.0627327e-05,1.4764387e-06,0.99997795,4.1928197e-11
Test_973,9.48267e-08,0.0005326922,0.99946636,8.6127244e-07
Test_974,0.9967051,0.00012594725,0.0015838757,0.0015851292
Test_975,1.0,7.887833e-14,2.8363603e-09,3.5614282e-13
Test_976,5.90674e-07,1.1040769e-06,0.99999833,1.9845217e-10
Test_977,0.00014996385,0.041076727,0.0010956475,0.95767766
Test_978,3.5841618e-13,4.3365884e-09,1.0,5.115927e-11
Test_979,1.0,1.1524559e-15,2.662054e-10,5.9469075e-11
Test_980,5.7390523e-08,0.00016839652,2.3324558e-06,0.9998292
Test_981,1.0506493e-14,1.252506e-13,1.1989225e-15,1.0
Test_982,0.9999999,8.222313e-11,8.3655195e-08,2.1447613e-09
Test_983,4.2878863e-05,0.000106436564,0.9998505,1.5176622e-07
Test_984,5.8545915e-09,1.2682193e-07,3.2197904e-13,0.9999999
Test_985,4.5250026e-06,0.8418585,0.007717757,0.15041924
Test_986,2.733023e-10,1.561684e-06,2.1725939e-10,0.99999845
Test_987,1.8713093e-09,0.9999988,1.237715e-06,9.333367e-11
Test_988,0.99998987,8.569964e-07,1.1878444e-06,8.078166e-06
Test_989,0.9999993,9.988967e-10,7.508742e-07,9.234026e-09
Test_990,0.00048362723,0.09379277,0.90550625,0.00021741049
Test_991,6.6074386e-07,0.999936,6.306492e-05,2.2839794e-07
Test_992,3.1030828e-05,0.00015188497,9.628811e-06,0.9998074
Test_993,0.089934364,0.0026501399,0.026249569,0.8811659
Test_994,0.99997866,8.2849834e-07,2.1836622e-06,1.8288567e-05
Test_995,0.00045575073,0.113686554,0.8857454,0.000112257694
Test_996,1.6346029e-11,1.4636243e-09,1.0,1.1029267e-11
Test_997,0.0007015056,0.001702363,0.9971751,0.00042101755
Test_998,7.813489e-10,2.7174062e-11,1.0,3.55263e-16
Test_999,4.761166e-13,6.5844406e-13,1.0,8.391439e-16
Test_1000,1.4556772e-07,1.0238311e-08,0.9999999,3.2205289e-12
Test_1001,0.0017851775,0.013034718,0.003482189,0.981698
Test_1002,1.8694637e-09,2.9196181e-08,1.0,3.0352362e-10
Test_1003,2.2935125e-10,7.0003704e-11,2.1954472e-09,1.0
Test_1004,4.8408083e-11,4.2234e-13,1.6532228e-13,1.0
Test_1005,0.9979857,0.0018879363,0.00011599457,1.0374454e-05
Test_1006,4.2134716e-06,0.00012702591,0.99986875,3.2923477e-08
Test_1007,3.3453918e-05,0.016344063,0.00036449044,0.98325795
Test_1008,0.9998641,2.7652634e-06,3.6683082e-06,0.00012942497
Test_1009,0.00019739261,1.4070346e-06,0.9998012,4.0104338e-09
Test_1010,1.6178576e-07,1.465399e-07,0.99999964,1.4746734e-12
Test_1011,8.428893e-09,1.725533e-06,0.9999982,3.8920964e-11
Test_1012,6.6289067e-07,8.746615e-10,2.4368073e-12,0.9999993
Test_1013,7.1026487e-16,1.3957519e-11,1.0,2.5734002e-16
Test_1014,3.1423858e-07,1.8451856e-06,0.99999785,3.1682957e-12
Test_1015,1.0,1.9843283e-10,5.705265e-09,4.6581295e-08
Test_1016,6.027435e-07,1.5642373e-08,0.9999994,4.3967663e-10
Test_1017,8.370974e-09,1.9244899e-08,1.0,5.823439e-14
Test_1018,1.4759662e-11,7.602454e-11,1.0783909e-11,1.0
Test_1019,1.8450755e-05,0.011497862,0.98848313,5.578977e-07
Test_1020,4.821814e-07,1.5415958e-07,0.9999994,5.3613562e-09
Test_1021,4.0879775e-05,0.0003809039,0.99957806,1.478967e-07
Test_1022,6.862156e-09,1.8145334e-05,0.9999819,1.0294947e-09
Test_1023,0.9999999,1.3939206e-12,1.3173567e-07,4.1103293e-12
Test_1024,1.0,2.8455257e-11,2.187571e-10,1.5041803e-09
Test_1025,1.1233154e-13,4.311902e-13,3.76259e-15,1.0
Test_1026,0.99602795,0.002445881,0.001507862,1.8396533e-05
Test_1027,1.2123281e-08,3.9939523e-06,3.9197887e-10,0.99999595
Test_1028,0.9999999,4.8974147e-10,7.087655e-08,4.0176475e-09
Test_1029,0.9999763,1.9116704e-05,4.622361e-06,4.880014e-09
Test_1030,0.99739385,4.9487916e-08,0.0026060813,1.4563455e-08
Test_1031,1.010159e-10,4.2355938e-11,1.7815255e-09,1.0
Test_1032,0.000118878845,1.0533748e-06,1.3376579e-08,0.9998801
Test_1033,2.1614225e-07,6.18943e-07,0.99999917,1.3479594e-09
Test_1034,1.4475474e-07,1.4908266e-05,0.999985,1.7682824e-09
Test_1035,0.00039678765,5.6032352e-08,0.999603,1.8620591e-07
Test_1036,0.99999917,1.2907808e-09,3.5228595e-07,5.1609874e-07
Test_1037,1.6107587e-06,9.2946946e-05,0.99990547,3.828177e-08
Test_1038,2.5012154e-11,1.9904778e-09,1.0651465e-11,1.0
Test_1039,1.8644823e-06,2.8917434e-06,1.2195235e-06,0.99999404
Test_1040,2.0843574e-05,2.9153833e-05,1.8392106e-07,0.9999498
Test_1041,1.5731835e-08,4.4389554e-07,0.9999994,7.9996994e-08
Test_1042,0.0016859455,0.3470514,0.6512568,5.8753235e-06
Test_1043,2.8608686e-06,2.0083062e-05,0.9999771,4.2148947e-09
Test_1044,0.00017951347,0.20092656,0.00014562477,0.7987483
Test_1045,1.561645e-06,5.185649e-08,0.99999833,1.3504461e-10
Test_1046,0.83615375,0.12437886,0.0026525373,0.036814895
Test_1047,1.0,4.9994067e-12,6.2680215e-11,1.4012944e-08
Test_1048,3.097394e-09,3.010783e-10,6.670559e-14,1.0
Test_1049,5.645181e-08,3.9570144e-12,3.9643706e-13,1.0
Test_1050,6.394204e-09,1.7667639e-05,0.99998116,1.2513502e-06
Test_1051,0.00039777192,0.0029982452,1.2698218e-06,0.99660265
Test_1052,1.258161e-10,1.3164738e-09,1.87348e-12,1.0
Test_1053,1.3201764e-11,8.8399e-11,1.0,1.0223563e-15
Test_1054,0.9999999,2.5970268e-10,4.070657e-08,1.9123597e-08
Test_1055,0.016520724,0.007904865,0.00039456607,0.97517985
Test_1056,2.8574856e-11,4.213048e-12,1.0,2.3817783e-15
Test_1057,8.072728e-07,1.3314718e-06,2.669949e-11,0.99999785
Test_1058,0.99999976,5.7606312e-11,4.947041e-10,2.3293752e-07
Test_1059,0.19926472,0.035552423,0.76350504,0.0016778212
Test_1060,6.0852005e-07,4.280563e-07,2.1394445e-08,0.9999989
Test_1061,0.9999976,3.9653952e-10,1.882366e-08,2.385637e-06
Test_1062,1.0,9.828683e-15,1.7101076e-11,1.5879108e-08
Test_1063,1.703795e-05,0.0010753615,0.99890757,9.987886e-10
Test_1064,6.422064e-06,0.003768285,3.671742e-06,0.99622154
Test_1065,0.99996567,7.735277e-08,3.1637544e-05,2.6051364e-06
Test_1066,4.9826244e-08,5.993061e-10,1.9000888e-12,1.0
Test_1067,0.00061494246,0.5688127,0.42245877,0.008113584
Test_1068,3.8208873e-06,0.999471,1.6200462e-07,0.0005250345
Test_1069,1.5983966e-09,5.027653e-09,1.0,1.4752494e-10
Test_1070,0.331361,0.6624196,0.0061808834,3.8555914e-05
Test_1071,6.633277e-08,1.0379283e-09,0.9999999,8.388681e-17
Test_1072,0.00018805066,0.014086977,1.5204686e-06,0.98572344
Test_1073,5.490658e-05,0.45728683,2.6790365e-06,0.5426556
Test_1074,3.7677212e-09,5.7794377e-08,0.9999999,1.147314e-09
Test_1075,1.25950095e-08,8.375217e-07,0.99999917,7.2852626e-09
Test_1076,0.00635625,0.005193392,0.00019204218,0.9882583
Test_1077,0.9999987,6.353337e-08,1.1161557e-06,4.3356334e-08
Test_1078,1.2160752e-06,1.4340118e-08,0.9999988,2.5249076e-13
Test_1079,5.835156e-07,0.00013096776,0.9998684,2.8616884e-09
Test_1080,0.8457925,0.15175824,0.0024159774,3.333917e-05
Test_1081,9.5021676e-07,9.7774035e-05,0.9999013,2.657259e-08
Test_1082,1.4093848e-08,6.381839e-07,6.467738e-06,0.99999297
Test_1083,0.99999976,1.0508122e-09,2.1314543e-07,3.0628344e-11
Test_1084,2.80138e-08,0.999368,0.00063188747,6.0357245e-08
Test_1085,3.893238e-08,1.4625368e-08,4.841007e-09,1.0
Test_1086,4.795773e-05,0.007169015,0.9927819,1.1077699e-06
Test_1087,4.0691187e-08,4.2341995e-05,1.7986229e-06,0.9999558
Test_1088,1.2704556e-05,0.015629666,0.9843576,1.1602497e-09
Test_1089,9.289274e-06,0.0031975918,1.14356716e-07,0.996793
Test_1090,0.00352455,7.845262e-08,1.424246e-06,0.99647397
Test_1091,0.999998,1.4066238e-07,1.8876698e-06,1.5116494e-09
Test_1092,0.9999505,9.16473e-08,5.4223882e-08,4.93034e-05
Test_1093,1.93581e-12,8.153984e-08,4.0070233e-10,0.9999999
Test_1094,0.9999976,1.73996e-13,3.668264e-11,2.3837947e-06
Test_1095,6.2475565e-06,4.123999e-06,9.082003e-10,0.9999896
Test_1096,4.0801416e-15,1.5527192e-12,1.680552e-09,1.0
Test_1097,1.0,1.9168934e-10,6.0658603e-09,1.2836013e-12
Test_1098,0.8610879,5.9865437e-05,2.1495007e-05,0.13883074
Test_1099,3.3660758e-10,2.3030292e-10,6.925187e-12,1.0
Test_1100,6.871245e-05,0.68212587,0.31780303,2.4383103e-06
Test_1101,1.0,1.1643984e-11,2.612939e-08,3.408584e-12
Test_1102,6.111502e-12,2.1949562e-10,1.0,2.5869107e-11
Test_1103,0.014845487,0.15345787,0.078122735,0.75357395
Test_1104,0.0042756866,0.5853765,0.00170374,0.40864402
Test_1105,2.8979777e-10,4.0030323e-12,1.7633907e-10,1.0
Test_1106,0.99999976,1.1859148e-12,2.6771202e-10,2.457007e-07
Test_1107,5.0130093e-05,5.1511546e-05,0.9998983,2.1057664e-08
Test_1108,0.99993753,5.3140167e-05,6.478849e-06,2.7599808e-06
Test_1109,0.99999845,5.491843e-09,2.0097494e-07,1.3309165e-06
Test_1110,5.8637755e-07,6.264681e-08,0.9999994,9.369369e-14
Test_1111,5.660544e-16,7.161068e-10,1.0,5.3662915e-16
Test_1112,0.9999999,2.7135429e-14,2.1924222e-12,1.2486122e-07
Test_1113,2.9840482e-08,1.5855704e-06,0.99999833,1.8209416e-08
Test_1114,7.216103e-14,2.657976e-09,1.0,1.7278297e-10
Test_1115,2.7655699e-14,4.146259e-12,1.0,1.3264173e-16
Test_1116,1.2104501e-11,1.5887977e-07,0.9999999,3.25227e-12
Test_1117,1.0,9.111285e-09,2.1372527e-08,1.6510873e-08
Test_1118,2.8775594e-06,8.015805e-07,0.99999595,3.9939127e-07
Test_1119,1.4230477e-07,0.000110185116,2.057093e-09,0.9998896
Test_1120,7.2280086e-06,1.052671e-06,0.9999918,1.8507695e-12
Test_1121,6.420717e-14,4.9191793e-05,0.9999503,4.7449973e-07
Test_1122,3.686395e-08,4.112643e-08,2.2251638e-09,0.9999999
Test_1123,0.9999999,7.731931e-11,1.322495e-07,3.4271108e-12
Test_1124,4.610662e-12,2.4712848e-10,1.0,1.6731804e-12
Test_1125,0.12400992,0.0007769231,0.01605574,0.85915744
Test_1126,1.0,3.327912e-11,7.7494755e-10,4.279865e-09
Test_1127,2.145816e-05,0.00031210532,0.00010668311,0.9995598
Test_1128,4.1142263e-09,2.1141554e-11,1.0,2.528021e-15
Test_1129,3.0639304e-13,1.3010291e-10,1.0,3.8595998e-14
Test_1130,7.2425017e-12,4.804184e-10,2.1487247e-13,1.0
Test_1131,1.0,3.0755014e-12,3.2217095e-08,6.1966982e-15
Test_1132,0.000110369685,0.99949396,0.0003930829,2.632567e-06
Test_1133,0.44534913,0.03617686,0.0480159,0.47045806
Test_1134,4.2822146e-10,2.3824366e-08,1.0,8.885263e-09
Test_1135,0.9999974,1.2891358e-08,2.6087444e-06,1.8873147e-09
Test_1136,1.5497767e-14,2.4751104e-10,8.0623025e-13,1.0
Test_1137,0.0034438325,0.4368253,5.478363e-06,0.5597254
Test_1138,4.0306455e-05,5.5217002e-05,2.6376983e-07,0.9999043
Test_1139,6.722292e-05,0.6323821,0.36749408,5.6613422e-05
Test_1140,0.79537904,0.009144748,0.014722007,0.18075415
Test_1141,4.632094e-14,3.3900167e-11,8.453517e-15,1.0
Test_1142,7.2558186e-09,2.2164524e-05,0.9999777,1.7253355e-07
Test_1143,7.2352595e-06,6.490715e-07,0.99999213,2.2943368e-08
Test_1144,5.0075264e-09,1.9415566e-08,1.0,2.9358218e-09
Test_1145,0.30873725,0.031093951,0.20372331,0.4564455
Test_1146,6.4784064e-12,2.7696165e-08,1.0,2.8721298e-11
Test_1147,2.883204e-16,3.0835133e-12,2.7798556e-13,1.0
Test_1148,0.0011081797,2.9117336e-07,0.99889153,2.004462e-09
Test_1149,9.612175e-06,0.9997155,0.00023539367,3.947634e-05
Test_1150,0.012566662,5.3416356e-05,0.0038940469,0.98348594
Test_1151,1.0,7.5874605e-11,1.7762876e-08,4.0077425e-10
Test_1152,0.99999857,2.5532637e-08,1.4534941e-06,2.2746521e-08
Test_1153,3.1505138e-08,9.039786e-11,7.52853e-11,1.0
Test_1154,5.064351e-05,5.185919e-08,0.99994934,4.815582e-10
Test_1155,5.6399414e-15,1.0245676e-12,1.0,5.775815e-11
Test_1156,3.6384055e-08,2.6683345e-08,1.1140933e-09,0.9999999
Test_1157,3.1389634e-05,0.0019585537,3.1984843e-07,0.99800974
Test_1158,0.6062959,0.039765045,0.22301668,0.1309224
Test_1159,2.7654543e-10,4.0432955e-08,1.0,6.2526867e-12
Test_1160,1.0,1.8068151e-12,1.0071505e-09,3.700151e-09
Test_1161,4.6133104e-07,4.0569628e-10,0.9999995,8.6021517e-13
Test_1162,1.7238612e-16,1.9699322e-12,2.04308e-15,1.0
Test_1163,1.0,1.5057776e-11,1.4238829e-08,2.136189e-08
Test_1164,3.412232e-05,3.6202496e-07,0.99996555,1.8772806e-10
Test_1165,0.0004353003,2.8734792e-05,0.99953604,2.2625729e-08
Test_1166,0.9946918,7.165952e-05,3.3887245e-05,0.0052026417
Test_1167,1.0935371e-05,0.6665336,0.3334391,1.6318287e-05
Test_1168,3.0562273e-06,0.00010218577,0.99989474,3.8624877e-09
Test_1169,7.733819e-09,1.2579599e-05,6.7956063e-10,0.99998736
Test_1170,0.013033259,0.96037734,0.02346115,0.0031281756
Test_1171,6.409471e-11,2.0941852e-11,2.1013462e-12,1.0
Test_1172,1.0,1.238401e-12,1.3395923e-09,2.699653e-09
Test_1173,6.569449e-06,7.575232e-08,5.686454e-09,0.9999933
Test_1174,7.078485e-11,1.8010864e-08,1.1877102e-08,1.0
Test_1175,1.2131006e-08,2.1969652e-07,0.99999976,1.737678e-10
Test_1176,9.538088e-10,3.5503788e-07,6.279696e-08,0.9999995
Test_1177,0.9999969,6.3559895e-09,3.1507686e-06,9.901874e-10
Test_1178,0.9999987,4.5707726e-08,1.3393856e-06,1.5319255e-08
Test_1179,5.332284e-08,4.1498512e-07,0.9999956,3.8897842e-06
Test_1180,0.9707628,0.008806821,0.019726813,0.0007035163
Test_1181,1.1952983e-09,3.4257243e-06,0.99999654,5.2447796e-10
Test_1182,0.8861706,0.0037111603,0.007538633,0.102579646
Test_1183,0.0001544853,0.0039123683,1.1300624e-05,0.99592185
Test_1184,7.108019e-15,1.5628915e-10,1.0,9.731489e-13
Test_1185,0.31888765,0.0015257968,0.67958087,5.6542654e-06
Test_1186,3.586262e-05,9.9584995e-06,0.9999542,9.449045e-09
Test_1187,1.04395415e-13,1.183109e-12,6.571837e-15,1.0
Test_1188,0.03060135,0.033809032,0.0015110715,0.93407863
